,Price,company,name,year,kms_driven,transmission,fuel_type
4136,395.000.000 đ,Kia,Sorento,2012.0,73000.0,Tự động,Xăng
4137,360.000.000 đ,Honda,City,2014.0,69000.0,Tự động,Xăng
4138,39.000.000 đ,Toyota,Zace,1997.0,35000.0,Số sàn,Xăng
4139,865.000.000 đ,Hyundai,Santa Fe,2019.0,61000.0,Tự động,Dầu
4140,307.000.000 đ,Vinfast,Fadil,2020.0,20128.0,Tự động,Xăng
4141,1.479.000.000 đ,Lexus,ES,2017.0,65000.0,Tự động,Xăng
4142,195.000.000 đ,Toyota,Hiace,2007.0,140000.0,Số sàn,Dầu
4143,165.000.000 đ,Daewoo,Lacetti,2011.0,75000.0,Số sàn,Xăng
4144,1.299.000.000 đ,Mercedes Benz,C Class,2018.0,24000.0,Tự động,Xăng
4145,79.000.000 đ,Chevrolet,Spark,2011.0,86868.0,Số sàn,Xăng
4146,780.000.000 đ,Kia,Sedona,2017.0,76000.0,Tự động,Dầu
4147,1.359.000.000 đ,Mercedes Benz,GLC,2018.0,48000.0,Tự động,Xăng
4148,368.000.000 đ,Toyota,Innova,2016.0,79339.0,Số sàn,Xăng
4149,569.000.000 đ,Ford,Ranger,2020.0,40000.0,Tự động,Dầu
4150,498.000.000 đ,Mitsubishi,Triton,2019.0,60000.0,Tự động,Dầu
4151,555.000.000 đ,Honda,Civic,2018.0,55500.0,Tự động,Xăng
4152,378.000.000 đ,Hyundai,Santa Fe,2009.0,6868.0,Tự động,Dầu
4153,342.000.000 đ,Toyota,Avanza,2020.0,60000.0,Số sàn,Xăng
4154,345.000.000 đ,Toyota,Innova,2016.0,138000.0,Số sàn,Xăng
4155,585.000.000 đ,Mazda,3,2022.0,9000.0,Tự động,Xăng
4156,455.000.000 đ,Kia,Cerato,2018.0,40000.0,Tự động,Xăng
4157,338.000.000 đ,Hyundai,Grand i10,2020.0,59000.0,Số sàn,Xăng
4158,338.000.000 đ,Hyundai,Sonata,2010.0,85000.0,Bán tự động,Xăng
4159,190.000.000 đ,Chevrolet,Captiva,2008.0,100000.0,Số sàn,Xăng
4160,979.000.000 đ,Ford,Everest,2021.0,51000.0,Tự động,Dầu
4161,385.000.000 đ,Toyota,Vios,2019.0,65000.0,Số sàn,Xăng
4162,47.000.000 đ,Suzuki,Aerio,2004.0,78000.0,Số sàn,Xăng
4163,859.000.000 đ,Kia,Sedona,2019.0,67000.0,Tự động,Dầu
4164,368.000.000 đ,Kia,K3,2014.0,10.0,Tự động,Xăng
4165,48.000.000 đ,Daewoo,Matiz,2007.0,100000.0,Tự động,Xăng
4166,145.000.000 đ,Kia,Morning,2015.0,19000.0,Số sàn,Xăng
4167,175.000.000 đ,Hyundai,Grand i10,2013.0,345678.0,Số sàn,Xăng
4168,320.000.000 đ,Vinfast,Fadil,2020.0,40000.0,Tự động,Xăng
4169,700.000.000 đ,Hyundai,Tucson,2018.0,40000.0,Bán tự động,Dầu
4170,595.000.000 đ,Toyota,Fortuner,2016.0,66000.0,Tự động,Xăng
4171,399.000.000 đ,Honda,Jazz,2018.0,8000.0,Tự động,Xăng
4172,185.000.000 đ,Chevrolet,Cruze,2010.0,6668.0,Số sàn,Xăng
4173,190.000.000 đ,Kia,Morning,2018.0,50000.0,Số sàn,Xăng
4174,755.000.000 đ,Honda,CR V,2018.0,38000.0,Tự động,Xăng
4175,495.000.000 đ,Ford,EcoSport,2020.0,29123.0,Tự động,Xăng
4176,355.000.000 đ,Hyundai,Sonata,2011.0,78000.0,Tự động,Xăng
4177,735.000.000 đ,Toyota,Fortuner,2017.0,87000.0,Tự động,Xăng
4178,419.000.000 đ,Honda,City,2019.0,82000.0,Tự động,Xăng
4179,385.000.000 đ,Lexus,RX,2004.0,140000.0,Tự động,Xăng
4180,360.000.000 đ,Hyundai,Santa Fe,2008.0,140000.0,Số sàn,Dầu
4181,860.000.000 đ,Honda,CR V,2020.0,37000.0,Tự động,Xăng
4182,438.000.000 đ,Ford,Ranger,2016.0,60000.0,Số sàn,Dầu
4183,171.000.000 đ,Hyundai,Santa Fe,2004.0,30000.0,Tự động,Dầu
4184,2.999.000.000 đ,Lexus,RX,2018.0,42000.0,Tự động,Xăng
4185,570.000.000 đ,Mitsubishi,Xpander,2020.0,56000.0,Tự động,Xăng
4186,365.000.000 đ,Toyota,Vios,2016.0,111100.0,Tự động,Xăng
4187,725.000.000 đ,Hyundai,Tucson,2021.0,29000.0,Tự động,Xăng
4188,235.000.000 đ,Kia,Morning,2018.0,56868.0,Số sàn,Xăng
4189,919.000.000 đ,Mazda,CX 8,2021.0,32000.0,Tự động,Xăng
4190,915.000.000 đ,Hyundai,Santa Fe,2020.0,56000.0,Tự động,Xăng
4191,618.000.000 đ,Kia,Sorento,2017.0,83000.0,Tự động,Dầu
4192,558.000.000 đ,Honda,CR V,2014.0,80000.0,Tự động,Xăng
4193,586.000.000 đ,Kia,Sedona,2016.0,60000.0,Tự động,Xăng
4194,699.000.000 đ,Mazda,CX 5,2020.0,39000.0,Tự động,Xăng
4195,330.000.000 đ,Mazda,BT 50,2017.0,145000.0,Số sàn,Dầu
4196,250.000.000 đ,Hyundai,Santa Fe,2007.0,120000.0,Tự động,Xăng
4197,260.000.000 đ,Honda,Civic,2009.0,96000.0,Tự động,Xăng
4198,300.000.000 đ,Ford,Fiesta,2016.0,72406.0,Tự động,Xăng
4199,560.000.000 đ,Mitsubishi,Xpander,2020.0,36700.0,Tự động,Xăng
4200,150.000.000 đ,Chevrolet,Spark,2016.0,11.0,Tự động,Xăng
4201,990.000.000 đ,BMW,X1,2018.0,28000.0,Tự động,Xăng
4202,1.479.000.000 đ,Lexus,ES,2017.0,61000.0,Tự động,Xăng
4204,398.000.000 đ,Honda,Civic,2014.0,6768.0,Tự động,Xăng
4205,535.000.000 đ,Hyundai,Kona,2018.0,40000.0,Tự động,Xăng
4206,164.000.000 đ,Hyundai,Getz,2010.0,13300.0,Số sàn,Xăng
4207,639.000.000 đ,Toyota,Highlander,2011.0,60000.0,Tự động,Xăng
4208,395.000.000 đ,Ford,Ranger,2014.0,82698.0,Tự động,Xăng
4209,990.000.000 đ,Kia,Sorento,2022.0,6000.0,Tự động,Xăng
4210,470.000.000 đ,Chevrolet,Captiva,2016.0,105.0,Tự động,Xăng
4211,895.000.000 đ,Toyota,Camry,2019.0,45000.0,Tự động,Xăng
4212,308.000.000 đ,Hyundai,i30,2009.0,70000.0,Tự động,Xăng
4213,988.000.000 đ,Mercedes Benz,S Class,2007.0,50000.0,Tự động,Xăng
4214,570.000.000 đ,Hyundai,Kona,2020.0,30000.0,Tự động,Xăng
4215,345.000.000 đ,Toyota,Vios,2017.0,60000.0,Số sàn,Xăng
4216,460.000.000 đ,Toyota,Vios,2020.0,50000.0,Tự động,Xăng
4217,497.000.000 đ,Toyota,Fortuner,2015.0,76000.0,Tự động,Xăng
4218,275.000.000 đ,Hyundai,Accent,2010.0,130000.0,Tự động,Xăng
4220,3.890.000.000 đ,Lexus,RX,2022.0,8800.0,Tự động,Xăng
4221,850.000.000 đ,LandRover,Range Rover Evoque,2013.0,25000.0,Tự động,Xăng
4222,629.000.000 đ,Ford,Ranger,2016.0,83000.0,Tự động,Dầu
4223,445.000.000 đ,Toyota,Vios,2020.0,75438.0,Tự động,Xăng
4224,368.000.000 đ,Hyundai,Santa Fe,2009.0,82000.0,Tự động,Xăng
4226,195.000.000 đ,Ford,Everest,2005.0,141000.0,Số sàn,Dầu
4227,526.000.000 đ,Kia,Cerato,2019.0,45000.0,Tự động,Xăng
4228,187.000.000 đ,Chevrolet,Aveo,2017.0,137000.0,Số sàn,Xăng
4229,440.000.000 đ,Toyota,Yaris,2016.0,51000.0,Tự động,Xăng
4230,468.000.000 đ,Toyota,Innova,2016.0,60258.0,Số sàn,Xăng
4231,110.000.000 đ,Toyota,Zace,2001.0,200000.0,Số sàn,Xăng
4232,565.000.000 đ,Mazda,CX 5,2017.0,50000.0,Tự động,Xăng
4233,205.000.000 đ,Ford,Everest,2005.0,118.0,Số sàn,Dầu
4234,198.000.000 đ,Hyundai,Grand i10,2015.0,85000.0,Số sàn,Xăng
4235,460.000.000 đ,Suzuki,Swift,2019.0,50000.0,Tự động,Xăng
4236,639.000.000 đ,Ford,Ranger,2016.0,140000.0,Tự động,Dầu
4237,675.000.000 đ,Toyota,Innova,2019.0,57000.0,Tự động,Xăng
4238,3.150.000.000 đ,Mercedes Benz,S Class,2020.0,30000.0,Tự động,Xăng
4239,550.000.000 đ,Toyota,Camry,2015.0,3.0,Tự động,Xăng
4240,335.000.000 đ,Ford,Fiesta,2017.0,46000.0,Tự động,Xăng
4241,439.000.000 đ,Toyota,Venza,2009.0,79000.0,Tự động,Xăng
4242,819.000.000 đ,Honda,CR V,2019.0,38000.0,Tự động,Xăng
4243,578.000.000 đ,BMW,7 Series,2010.0,80000.0,Tự động,Xăng
4244,560.000.000 đ,Mazda,3,2020.0,10000.0,Tự động,Xăng
4245,425.000.000 đ,Honda,City,2019.0,67433.0,Tự động,Xăng
4246,85.000.000 đ,Toyota,Cressida,1998.0,100000.0,Số sàn,Xăng
4248,625.000.000 đ,Toyota,Veloz,2022.0,12438.0,Tự động,Xăng
4249,90.000.000 đ,Mitsubishi,Jolie,2007.0,14500.0,Số sàn,Xăng
4250,140.000.000 đ,Toyota,Vios,2009.0,23456.0,Số sàn,Xăng
4251,230.000.000 đ,Mercedes Benz,Sprinter,2010.0,300000.0,Số sàn,Dầu
4252,599.000.000 đ,Toyota,Hilux,2016.0,100000.0,Tự động,Dầu
4253,1.230.000.000 đ,Mercedes Benz,C Class,2020.0,31000.0,Tự động,Xăng
4254,360.000.000 đ,Mazda,2,2016.0,720000.0,Tự động,Xăng
4255,275.000.000 đ,Toyota,Vios,2013.0,84579.0,Số sàn,Xăng
4256,355.000.000 đ,Toyota,Innova,2016.0,85000.0,Số sàn,Xăng
4257,189.000.000 đ,Chevrolet,Spark,2017.0,100000.0,Số sàn,Xăng
4258,960.000.000 đ,Lexus,RX,2009.0,66000.0,Tự động,Xăng
4259,86.000.000 đ,Toyota,Hiace,2005.0,30000.0,Số sàn,Xăng
4260,610.000.000 đ,Honda,Civic,2019.0,62430.0,Tự động,Xăng
4261,382.000.000 đ,Hyundai,Accent,2019.0,50000.0,Tự động,Xăng
4262,680.000.000 đ,Ford,Ranger,2017.0,56000.0,Tự động,Dầu
4266,389.000.000 đ,Mazda,3,2015.0,80000.0,Tự động,Xăng
4267,480.000.000 đ,Toyota,Fortuner,2012.0,58000.0,Tự động,Xăng
4268,405.000.000 đ,Honda,Brio,2021.0,32480.0,Tự động,Xăng
4269,1.380.000.000 đ,Bentley,Continental,2008.0,45000.0,Tự động,Xăng
4270,349.000.000 đ,Hyundai,Grand i10,2020.0,30.0,Tự động,Xăng
4271,763.000.000 đ,Toyota,Camry,2018.0,41065.0,Tự động,Xăng
4272,309.000.000 đ,Toyota,Innova,2011.0,120000.0,Số sàn,Xăng
4273,309.000.000 đ,Hyundai,Grand i10,2018.0,120000.0,Tự động,Xăng
4274,650.000.000 đ,Toyota,Fortuner,2016.0,68000.0,Số sàn,Dầu
4276,1.660.000.000 đ,Mercedes Benz,GLC Class,2021.0,23000.0,Tự động,Xăng
4277,168.000.000 đ,Toyota,Aygo,2006.0,114000.0,Số sàn,Xăng
4278,370.000.000 đ,Toyota,Hilux,2013.0,105.0,Số sàn,Dầu
4279,326.000.000 đ,Hyundai,Accent,2012.0,56000.0,Tự động,Xăng
4280,125.000.000 đ,Ford,Escape,2005.0,250000.0,Tự động,Xăng
4281,563.000.000 đ,Honda,City,2022.0,28000.0,Tự động,Xăng
4282,325.000.000 đ,Honda,City,2014.0,115239.0,Tự động,Xăng
4283,238.000.000 đ,Hyundai,Grand i10,2018.0,85000.0,Số sàn,Xăng
4284,538.000.000 đ,Ford,Ranger,2018.0,48000.0,Tự động,Dầu
4285,585.000.000 đ,Toyota,Fortuner,2016.0,96000.0,Tự động,Xăng
4286,325.000.000 đ,Toyota,Vios,2012.0,90000.0,Tự động,Xăng
4287,570.000.000 đ,Mazda,3,2019.0,40000.0,Tự động,Xăng
4289,479.000.000 đ,Toyota,Innova,2017.0,80000.0,Số sàn,Xăng
4290,416.000.000 đ,Mercedes Benz,GL Class,2007.0,88000.0,Tự động,Xăng
4291,110.000.000 đ,Mazda,626,2003.0,160000.0,Số sàn,Xăng
4292,979.000.000 đ,Toyota,Fortuner,2021.0,33000.0,Tự động,Dầu
4293,188.000.000 đ,Toyota,Corolla Altis,2003.0,138000.0,Số sàn,Xăng
4294,240.000.000 đ,Kia,Morning,2011.0,1.0,Tự động,Xăng
4295,585.000.000 đ,Hyundai,Kona,2020.0,32000.0,Tự động,Xăng
4296,616.000.000 đ,Mazda,CX 5,2017.0,67000.0,Tự động,Xăng
4297,245.000.000 đ,Chevrolet,Aveo,2016.0,80000.0,Tự động,Xăng
4298,126.000.000 đ,Mazda,6,2004.0,20000.0,Số sàn,Xăng
4299,1.368.000.000 đ,Mercedes Benz,GLC,2019.0,55000.0,Tự động,Xăng
4300,690.000.000 đ,Toyota,Corolla Cross,2022.0,6000.0,Tự động,Xăng
4301,4.550.000.000 đ,Mercedes Benz,S Class,2022.0,10000.0,Tự động,Xăng
4302,280.000.000 đ,Hyundai,Grand i10,2018.0,64000.0,Số sàn,Xăng
4303,759.000.000 đ,Mitsubishi,Pajero Sport,2017.0,80000.0,Tự động,Xăng
4304,925.000.000 đ,Toyota,Camry,2019.0,80000.0,Tự động,Xăng
4305,399.999.999 đ,Kia,K3,2015.0,97000.0,Tự động,Xăng
4306,429.000.000 đ,Hyundai,Grand i10,2022.0,17399.0,Tự động,Xăng
4307,815.000.000 đ,Mazda,CX 8,2022.0,8000.0,Tự động,Xăng
4308,398.000.000 đ,Hyundai,Creta,2015.0,80000.0,Tự động,Xăng
4309,358.000.000 đ,Toyota,Innova,2016.0,80000.0,Số sàn,Xăng
4310,43.000.000 đ,Daewoo,Matiz,2004.0,946464.0,Số sàn,Xăng
4311,380.000.000 đ,Toyota,Vios,2015.0,80000.0,Tự động,Xăng
4312,585.000.000 đ,Hyundai,Kona,2021.0,40000.0,Tự động,Xăng
4313,130.000.000 đ,Ford,Laser,2004.0,89000.0,Tự động,Xăng
4315,820.000.000 đ,Toyota,Innova,2022.0,6000.0,Tự động,Xăng
4316,345.000.000 đ,Toyota,Vios,2018.0,43000.0,Số sàn,Xăng
4317,158.000.000 đ,Isuzu,Hi lander,2006.0,140.0,Số sàn,Dầu
4318,1.299.000.000 đ,Bentley,Continental,2009.0,86000.0,Tự động,Xăng
4320,450.000.000 đ,Kia,Cerato,2017.0,55000.0,Tự động,Xăng
4321,3.700.000.000 đ,Porsche,Cayenne,2018.0,58000.0,Tự động,Xăng
4322,445.000.000 đ,Suzuki,Swift,2018.0,42000.0,Tự động,Xăng
4323,485.000.000 đ,Toyota,Camry,2012.0,105.0,Tự động,Xăng
4324,695.000.000 đ,Toyota,Hilux,2021.0,17000.0,Tự động,Dầu
4325,305.000.000 đ,Kia,Morning,2019.0,25000.0,Tự động,Xăng
4326,198.000.000 đ,Toyota,Innova,2006.0,12000.0,Số sàn,Xăng
4327,595.000.000 đ,Vinfast,Lux A2.0,2020.0,31000.0,Tự động,Xăng
4328,350.000.000 đ,Hyundai,Elantra,2018.0,10000.0,Số sàn,Xăng
4330,365.000.000 đ,Toyota,Innova,2015.0,130000.0,Số sàn,Xăng
4331,429.000.000 đ,Toyota,Vios,2018.0,37000.0,Tự động,Xăng
4332,789.000.000 đ,Vinfast,Lux SA2.0,2022.0,16000.0,Tự động,Xăng
4333,495.000.000 đ,Suzuki,XL 7,2020.0,57999.0,Tự động,Xăng
4334,899.000.000 đ,Kia,Sedona,2019.0,55000.0,Tự động,Dầu
4335,1.700.000.000 đ,Mercedes Benz,E Class,2021.0,25000.0,Tự động,Xăng
4336,79.000.000 đ,Chevrolet,Spark,2008.0,79000.0,Số sàn,Xăng
4337,99.999.999 đ,Kia,Morning,2009.0,100000.0,Tự động,Xăng
4338,528.000.000 đ,Toyota,Corolla Altis,2018.0,48000.0,Bán tự động,Xăng
4339,227.000.000 đ,Toyota,Vios,2015.0,2345.0,Số sàn,Xăng
4341,468.000.000 đ,Kia,Cerato,2020.0,22000.0,Tự động,Xăng
4342,338.000.000 đ,Honda,City,2014.0,36000.0,Tự động,Xăng
4343,118.000.000 đ,Hyundai,Getz,2009.0,80000.0,Số sàn,Xăng
4344,410.000.000 đ,Mitsubishi,Attrage,2021.0,22999.0,Tự động,Xăng
4345,325.000.000 đ,Toyota,Innova,2012.0,126000.0,Số sàn,Xăng
4346,2.799.000.000 đ,Mercedes Benz,GLC Class,2023.0,1.0,Tự động,Xăng
4347,900.000.000 đ,Kia,Sorento,2021.0,35.0,Tự động,Dầu
4348,48.000.000 đ,Daewoo,Lanos,2000.0,5868.0,Số sàn,Xăng
4349,228.000.000 đ,Luxgen,U7,2011.0,80000.0,Tự động,Xăng
4350,288.000.000 đ,Hyundai,Grand i10,2015.0,88000.0,Tự động,Xăng
4351,470.000.000 đ,Hyundai,Creta,2016.0,85000.0,Tự động,Xăng
4352,320.000.000 đ,Vinfast,Fadil,2020.0,20000.0,Tự động,Xăng
4353,115.000.000 đ,Toyota,Hiace,2003.0,120000.0,Số sàn,Xăng
4354,145.000.000 đ,Mitsubishi,Pajero,2004.0,140000.0,Số sàn,Xăng
4355,339.000.000 đ,Kia,Morning,2018.0,45000.0,Tự động,Xăng
4356,1.289.000.000 đ,Mercedes Benz,E Class,2017.0,68000.0,Tự động,Xăng
4357,845.000.000 đ,Hyundai,Santa Fe,2019.0,80126.0,Tự động,Dầu
4358,685.000.000 đ,Toyota,Corolla Altis,2021.0,28000.0,Tự động,Xăng
4359,555.000.000 đ,Hyundai,Elantra,2019.0,100000.0,Tự động,Xăng
4360,870.000.000 đ,Ford,Everest,2018.0,60000.0,Tự động,Dầu
4361,67.000.000 đ,Chevrolet,Spark,2008.0,180000.0,Số sàn,Xăng
4362,369.000.000 đ,Toyota,Corolla Altis,2011.0,80125.0,Tự động,Xăng
4363,1.150.000.000 đ,BMW,4 Series,2016.0,54000.0,Tự động,Xăng
4364,455.000.000 đ,Toyota,Innova,2017.0,136000.0,Số sàn,Xăng
4365,495.000.000 đ,Toyota,Camry,2012.0,80000.0,Tự động,Xăng
4367,525.000.000 đ,Mitsubishi,Xpander,2020.0,43000.0,Tự động,Xăng
4368,270.000.000 đ,Nissan,Sunny,2015.0,70500.0,Tự động,Xăng
4369,420.000.000 đ,Chevrolet,Colorado,2018.0,75000.0,Số sàn,Dầu
4370,2.550.000.000 đ,Lexus,LS,2013.0,140250.0,Tự động,Xăng
4371,219.000.000 đ,Kia,Morning,2010.0,90000.0,Tự động,Xăng
4372,490.000.000 đ,Mazda,3,2019.0,57000.0,Tự động,Xăng
4373,480.000.000 đ,Chevrolet,Captiva,2014.0,59000.0,Tự động,Xăng
4374,105.000.000 đ,Suzuki,Wagon R+,2002.0,135000.0,Số sàn,Xăng
4375,345.000.000 đ,Honda,City,2017.0,64000.0,Tự động,Xăng
4376,259.000.000 đ,Chevrolet,Cruze,2014.0,84.0,Số sàn,Xăng
4377,465.000.000 đ,Kia,Sorento,2012.0,62000.0,Tự động,Xăng
4378,335.000.000 đ,Honda,Civic,2011.0,104.0,Tự động,Xăng
4379,585.000.000 đ,Toyota,Fortuner,2015.0,150000.0,Số sàn,Dầu
4380,168.000.000 đ,Daewoo,GentraX,2009.0,90.0,Tự động,Xăng
4381,245.000.000 đ,Toyota,Innova,2010.0,12000.0,Số sàn,Xăng
4382,290.000.000 đ,Ford,Everest,2009.0,99000.0,Số sàn,Dầu
4383,135.000.000 đ,Ford,Everest,2006.0,150000.0,Số sàn,Xăng
4384,215.000.000 đ,Honda,Civic,2009.0,150000.0,Số sàn,Xăng
4385,605.000.000 đ,Mitsubishi,Xpander Cross,2021.0,9200.0,Tự động,Xăng
4386,285.000.000 đ,Chevrolet,Aveo,2018.0,72000.0,Tự động,Xăng
4387,495.000.000 đ,Mitsubishi,Xpander,2020.0,54000.0,Tự động,Xăng
4388,115.000.000 đ,BMW,3 Series,1997.0,184548.0,Số sàn,Xăng
4389,140.000.000 đ,Ford,Laser,2005.0,189466.0,Tự động,Xăng
4390,485.000.000 đ,Ford,Ranger,2017.0,115488.0,Tự động,Dầu
4391,225.000.000 đ,Ford,Ranger,2011.0,191015.0,Số sàn,Dầu
4392,470.000.000 đ,Mazda,2,2021.0,20000.0,Tự động,Xăng
4393,385.000.000 đ,Toyota,Corolla,2011.0,128478.0,Tự động,Xăng
4394,520.000.000 đ,Kia,Cerato Koup,2019.0,35000.0,Tự động,Xăng
4395,925.000.000 đ,Ford,Everest,2019.0,40000.0,Tự động,Dầu
4396,1.050.000.000 đ,LandRover,Range Rover Vogue,2016.0,60000.0,Tự động,Xăng
4397,123.000.000 đ,Hyundai,Eon,2011.0,150000.0,Số sàn,Xăng
4398,295.000.000 đ,Ford,Ranger,2013.0,185085.0,Số sàn,Dầu
4399,230.000.000 đ,Kia,Morning,2019.0,55000.0,Số sàn,Xăng
4400,380.000.000 đ,Mazda,3,2015.0,80000.0,Tự động,Xăng
4401,250.000.000 đ,Ford,Everest,2008.0,170000.0,Số sàn,Xăng
4402,370.000.000 đ,Toyota,Vios,2020.0,45000.0,Số sàn,Xăng
4404,710.000.000 đ,Vinfast,Lux SA2.0,2020.0,28000.0,Tự động,Xăng
4405,420.000.000 đ,Chevrolet,Cruze,2017.0,6200.0,Tự động,Xăng
4406,490.000.000 đ,Toyota,Camry,2008.0,70.0,Tự động,Xăng
4407,165.000.000 đ,Ford,Everest,2005.0,123456.0,Số sàn,Dầu
4408,385.000.000 đ,Toyota,RAV4,2009.0,98000.0,Tự động,Xăng
4410,560.000.000 đ,Kia,Cerato,2021.0,28000.0,Tự động,Xăng
4411,480.000.000 đ,Ford,Ranger,2017.0,150000.0,Tự động,Dầu
4412,435.000.000 đ,Hyundai,Accent,2019.0,68000.0,Tự động,Xăng
4413,365.000.000 đ,Hyundai,Accent,2016.0,86000.0,Tự động,Xăng
4414,793.000.000 đ,Mazda,CX 5,2020.0,30000.0,Tự động,Xăng
4415,698.000.000 đ,Peugeot,3008,2018.0,50000.0,Tự động,Xăng
4416,515.000.000 đ,Nissan,Navara,2020.0,56000.0,Tự động,Dầu
4417,495.000.000 đ,Mazda,3,2018.0,66000.0,Tự động,Xăng
4419,440.000.000 đ,Kia,Rondo,2015.0,120000.0,Tự động,Xăng
4420,319.000.000 đ,Toyota,Innova,2010.0,136000.0,Tự động,Xăng
4421,285.000.000 đ,Toyota,Hiace,2010.0,130000.0,Số sàn,Xăng
4422,580.000.000 đ,Ford,Ranger,2021.0,800000.0,Tự động,Dầu
4423,220.000.000 đ,Chevrolet,Captiva,2007.0,200000.0,Tự động,Xăng
4424,700.000.000 đ,Mazda,CX 5,2020.0,32000.0,Tự động,Xăng
4425,399.000.000 đ,Hyundai,Elantra,2019.0,53000.0,Số sàn,Xăng
4426,570.000.000 đ,Toyota,Camry,2010.0,100000.0,Tự động,Xăng
4428,636.666.666 đ,Kia,Seltos,2021.0,22222.0,Tự động,Xăng
4429,145.000.000 đ,Mitsubishi,Pajero,2006.0,220000.0,Số sàn,Xăng
4430,13.500.000 đ,Ford,Focus,2006.0,300000.0,Số sàn,Xăng
4431,125.000.000 đ,Mitsubishi,Pajero,2003.0,220000.0,Số sàn,Xăng
4432,95.000.000 đ,Chevrolet,Spark,2014.0,160000.0,Số sàn,Xăng
4433,555.000.000 đ,MG,ZS,2022.0,18500.0,Tự động,Xăng
4434,220.000.000 đ,Hyundai,Tucson,2009.0,120000.0,Tự động,Xăng
4435,400.000.000 đ,Chevrolet,Orlando,2017.0,70000.0,Tự động,Xăng
4436,220.000.000 đ,BMW,X5,2006.0,126869.0,Tự động,Xăng
4437,196.000.000 đ,Toyota,Avalon,2007.0,50000.0,Tự động,Xăng
4438,105.000.000 đ,Hyundai,Getz,2008.0,25000.0,Số sàn,Xăng
4439,135.000.000 đ,Toyota,Corolla Altis,2002.0,500000.0,Số sàn,Xăng
4440,1.899.000.000 đ,Mercedes Benz,GLC,2021.0,22000.0,Tự động,Xăng
4441,255.000.000 đ,Honda,Civic,2007.0,16.0,Tự động,Xăng
4442,935.000.000 đ,Kia,K5,2022.0,14000.0,Tự động,Xăng
4443,98.000.000 đ,Ford,Laser,2002.0,123.0,Số sàn,Xăng
4444,650.000.000 đ,Mercedes Benz,GL Class,2008.0,140000.0,Tự động,Xăng
4445,288.000.000 đ,Kia,Morning,2016.0,8386.0,Tự động,Xăng
4446,480.000.000 đ,Ford,Transit,2016.0,168000.0,Số sàn,Dầu
4447,500.000.000 đ,Mazda,CX 5,2015.0,86000.0,Tự động,Xăng
4448,425.000.000 đ,Honda,City,2017.0,80136.0,Tự động,Xăng
4449,1.228.000.000 đ,Mercedes Benz,S Class,2014.0,70000.0,Tự động,Xăng
4450,260.000.000 đ,Kia,Carens,2015.0,63277.0,Số sàn,Xăng
4451,230.000.000 đ,Toyota,Innova,2007.0,138000.0,Số sàn,Xăng
4452,240.000.000 đ,Mitsubishi,Grandis,2005.0,167868.0,Tự động,Xăng
4453,345.000.000 đ,Vinfast,Fadil,2020.0,18000.0,Tự động,Xăng
4454,500.000.000 đ,Ford,Ranger,2023.0,70.0,Số sàn,Dầu
4455,338.000.000 đ,Mitsubishi,Grandis,2009.0,98000.0,Tự động,Xăng
4456,415.000.000 đ,Mitsubishi,Triton,2016.0,100000.0,Tự động,Dầu
4457,310.000.000 đ,Kia,Soluto,2019.0,33000.0,Số sàn,Xăng
4458,340.000.000 đ,Ford,Focus,2013.0,80000.0,Tự động,Xăng
4459,259.000.000 đ,Toyota,Camry,2005.0,120000.0,Số sàn,Xăng
4460,360.000.000 đ,Chevrolet,Captiva,2013.0,89000.0,Tự động,Xăng
4461,1.099.000.000 đ,Kia,Sportage,2022.0,5000.0,Tự động,Dầu
4462,439.000.000 đ,Hyundai,Accent,2020.0,31000.0,Tự động,Xăng
4463,370.000.000 đ,Toyota,Wigo,2021.0,20000.0,Tự động,Xăng
4464,550.000.000 đ,Toyota,Hilux,2015.0,65000.0,Tự động,Dầu
4465,75.000.000 đ,Mitsubishi,Jolie,2005.0,120000.0,Số sàn,Xăng
4466,888.888.888 đ,Vinfast,VF8,2022.0,12000.0,Tự động,Điện
4467,870.000.000 đ,Kia,Sedona,2018.0,69000.0,Tự động,Dầu
4468,660.000.000 đ,Mazda,CX 5,2020.0,35000.0,Tự động,Xăng
4470,595.000.000 đ,Toyota,Fortuner,2016.0,103000.0,Số sàn,Dầu
4471,460.000.000 đ,Ford,Ranger,2016.0,80000.0,Tự động,Dầu
4472,1.339.000.000 đ,BMW,M4,2014.0,75000.0,Tự động,Xăng
4473,875.000.000 đ,Mazda,CX 8,2021.0,50050.0,Tự động,Xăng
4474,97.000.000 đ,Isuzu,Trooper,1997.0,360000.0,Số sàn,Xăng
4475,700.000.000 đ,Isuzu,Dmax,2019.0,90000.0,Tự động,Dầu
4476,555.000.000 đ,Mazda,CX 5,2016.0,71000.0,Tự động,Xăng
4478,325.000.000 đ,Vinfast,Fadil,2021.0,2767.0,Tự động,Xăng
4479,645.000.000 đ,Mitsubishi,Outlander,2019.0,50000.0,Tự động,Xăng
4480,1.350.000.000 đ,Kia,Carnival,2021.0,40000.0,Tự động,Dầu
4482,105.000.000 đ,Daewoo,Lacetti,2005.0,123456.0,Số sàn,Xăng
4483,640.000.000 đ,Toyota,Innova,2019.0,70000.0,Tự động,Xăng
4484,127.000.000 đ,Toyota,Zace,2001.0,308659.0,Số sàn,Xăng
4485,735.000.000 đ,Kia,Sorento,2020.0,80000.0,Tự động,Dầu
